time,va0,va1,va2,va3,va4,va5,va6,va7,va8,va9,va10,va11,va12,va13
0.0,0.07506299730214537,0.06320363663685287,0.10303924447546343,0.0933132929153686,0.08488488840250055,-2.1871583537522116e-9,0.07950489833528766,0.10808430722929,0.13041783199212872,0.0891448540119565,0.11461943455225164,0.1433470635796537,0.08936513138729961,0.13050075152375556
1.0e-6,0.07506299730214597,0.06320363663685352,0.10303924447546413,0.09331329291536904,0.08488488840250116,-2.187157607376413e-9,0.07950489833528837,0.10808430722929059,0.1304178319921291,0.08914485401195696,0.11461943455225226,0.14334706357965438,0.08936513138730039,0.13050075152375606
1.1e-5,0.0750629973021469,0.0632036366368543,0.10303924447546496,0.09331329291536998,0.08488488840250202,-2.187156797419178e-9,0.07950489833528904,0.10808430722929147,0.1304178319921301,0.08914485401195783,0.114619434552253,0.14334706357965504,0.08936513138730107,0.13050075152375704
0.00010483775654377134,0.07506299730214822,0.06320363663685571,0.10303924447546645,0.09331329291537147,0.08488488840250341,-2.187155547415634e-9,0.07950489833529042,0.10808430722929288,0.13041783199213153,0.0891448540119593,0.11461943455225436,0.14334706357965665,0.08936513138730248,0.13050075152375828
0.0009739707012704425,0.07506299730214729,0.06320363663685484,0.10303924447546531,0.09331329291537062,0.08488488840250254,-2.1871563825590922e-9,0.07950489833528955,0.10808430722929187,0.13041783199213056,0.08914485401195835,0.11461943455225364,0.14334706357965543,0.08936513138730157,0.1305007515237573
0.009665300148537155,0.07506299730214608,0.06320363663685338,0.10303924447546418,0.09331329291536919,0.08488488840250101,-2.1871577195944254e-9,0.0795048983352882,0.10808430722929059,0.13041783199212933,0.08914485401195703,0.11461943455225208,0.1433470635796544,0.0893651313873003,0.13050075152375606
0.019665300148537155,0.07506299730214634,0.0632036366368538,0.10303924447546417,0.09331329291536936,0.08488488840250154,-2.1871575884109277e-9,0.07950489833528843,0.10808430722929087,0.13041783199212958,0.0891448540119573,0.11461943455225262,0.14334706357965457,0.08936513138730033,0.13050075152375645
0.029665300148537153,0.07506299730214694,0.06320363663685441,0.10303924447546498,0.0933132929153701,0.08488488840250213,-2.1871568005453663e-9,0.07950489833528919,0.1080843072292915,0.13041783199213025,0.08914485401195801,0.11461943455225315,0.1433470635796551,0.08936513138730119,0.13050075152375695
0.039665300148537155,0.07506299730214666,0.06320363663685417,0.10303924447546478,0.09331329291536986,0.08488488840250191,-2.187157065423042e-9,0.079504898335289,0.10808430722929126,0.1304178319921299,0.08914485401195776,0.11461943455225308,0.143347063579655,0.08936513138730104,0.13050075152375673
0.04966530014853716,0.07506299730214604,0.06320363663685355,0.10303924447546435,0.09331329291536922,0.08488488840250125,-2.1871576501787287e-9,0.07950489833528844,0.10808430722929079,0.1304178319921294,0.08914485401195703,0.11461943455225235,0.14334706357965446,0.08936513138730047,0.1305007515237562
0.05966530014853716,0.0750629973021482,0.06320363663685563,0.10303924447546607,0.09331329291537142,0.08488488840250347,-2.187155648923527e-9,0.07950489833529033,0.10808430722929274,0.1304178319921315,0.08914485401195925,0.11461943455225443,0.1433470635796562,0.0893651313873022,0.13050075152375817
0.06966530014853715,0.07506299730214704,0.06320363663685452,0.10303924447546496,0.09331329291537012,0.08488488840250229,-2.1871567905173677e-9,0.0795048983352892,0.10808430722929155,0.1304178319921303,0.08914485401195811,0.11461943455225339,0.14334706357965532,0.08936513138730119,0.130500751523757
0.07966530014853715,0.0750629973021469,0.0632036366368544,0.1030392444754652,0.09331329291537004,0.08488488840250208,-2.187156827417231e-9,0.07950489833528922,0.1080843072292916,0.13041783199213017,0.08914485401195783,0.11461943455225318,0.14334706357965538,0.08936513138730129,0.13050075152375704
0.08966530014853714,0.07506299730214647,0.063203636636854,0.10303924447546448,0.09331329291536976,0.08488488840250179,-2.187157188543954e-9,0.07950489833528872,0.10808430722929098,0.1304178319921299,0.08914485401195761,0.11461943455225276,0.1433470635796546,0.08936513138730069,0.1305007515237566
0.09966530014853714,0.07506299730214565,0.06320363663685317,0.103039244475464,0.09331329291536905,0.08488488840250093,-2.1871580122344776e-9,0.079504898335288,0.10808430722929047,0.13041783199212914,0.08914485401195682,0.11461943455225203,0.14334706357965424,0.0893651313873,0.13050075152375598
0.10966530014853713,0.07506299730214572,0.06320363663685322,0.10303924447546392,0.09331329291536908,0.08488488840250104,-2.187158317740684e-9,0.079504898335288,0.10808430722929036,0.1304178319921292,0.08914485401195688,0.11461943455225229,0.14334706357965424,0.08936513138730007,0.13050075152375598
0.11966530014853713,0.07506299730214519,0.06320363663685259,0.10303924447546334,0.09331329291536844,0.08488488840250034,-2.1871586478210864e-9,0.07950489833528741,0.10808430722928992,0.13041783199212867,0.08914485401195615,0.11461943455225146,0.1433470635796537,0.08936513138729943,0.1305007515237555
0.12966530014853714,0.07506299730214651,0.06320363663685412,0.10303924447546464,0.09331329291536994,0.08488488840250187,-2.187157086516162e-9,0.07950489833528884,0.10808430722929115,0.13041783199212992,0.08914485401195765,0.11461943455225297,0.14334706357965482,0.08936513138730093,0.1305007515237566
