time,o5,o11,o12,o13
0.0,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
1.0e-6,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
1.1e-5,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.00011099999999999999,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.0010770960526776713,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.010304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.020304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.030304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.040304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.050304584259464005,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.06030458425946401,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.07030458425946401,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.080304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.090304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.100304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.11030458425946399,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.12030458425946398,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.13030458425946398,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.140304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.150304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.160304584259464,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.17030458425946401,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.18030458425946402,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.19030458425946403,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.20030458425946404,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.21030458425946405,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.22030458425946406,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.23030458425946407,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.24030458425946408,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.25030458425946406,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.26030458425946407,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.2703045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.2803045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.2903045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.3003045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.3103045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.3203045842594641,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.33030458425946413,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.34030458425946414,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.35030458425946415,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.36030458425946416,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.37030458425946416,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.3803045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.3903045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.4003045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.4103045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.4203045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.4303045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.4403045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.45030458425946424,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.46030458425946424,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.47030458425946425,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.48030458425946426,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.49030458425946427,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5003045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5103045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5203045842594642,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5303045842594643,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5403045842594643,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5503045842594643,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5603045842594643,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
0.5703045842594643,0.9999999983290728,0.9999999983290728,0.9999999983290728,0.9999999983290728
