,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
14,424.2716910686742,59.657403697428094,952.6370200466213,60.60038990250615,314.38633161186044,-14.536284694472272,172.3012170971916,207.99867622585225,972.1078886193022,863.8770055876719,544.7900575178248,14.536284694515835,98.1431802547429,124.60321521974038,89.82295798414691,279.2085703141785,-1600.734640758287,-361.5706851022535,-1036.1782226848677,262.267900240637,-187.9661382388885,-326.18932824433676,361.57068510225207,-12.676645767324413
15,414.1570360585879,86.22985099902334,900.4061077351182,56.01961312376193,271.031135745543,-10.84748481197309,164.8158738513696,181.02737339219493,855.3750687658503,819.1615193760388,561.3796554961064,10.847484811995955,91.45599556528597,96.18136065982435,50.501928415110264,178.87385939586244,-1509.3959066104849,-341.21524525337105,-983.9773932274059,244.03318792111827,-141.95792398040595,-273.9730320040284,341.21524525337117,8.869321609085958
16,529.783709776228,262.63634137620693,721.9440167855367,40.602726146467944,180.75948002419318,-19.482988024796313,145.26590224200947,163.17632377103837,598.0234891898084,775.2655201986306,816.1673287681368,19.482988024796875,58.748078410377055,106.70061073680063,49.56979849396697,6.257829660580057,-1526.9598928346659,-345.54849821391133,-920.531422440646,232.3990161768093,-108.31787690433794,-329.7081225752663,345.54849821390616,60.813951538430175
17,738.6773555591489,478.2403355314167,719.1488962307783,33.38189551531151,179.70879107686233,-28.282596327617163,163.17814176245952,212.27614797024944,539.4875860153029,920.083409691541,1193.258188970418,28.282596327621356,55.515088279698645,154.28250199944614,93.54009519500349,-117.4951612308223,-1893.7515274682796,-434.0828726233813,-1083.2615514540028,270.1757746971275,-149.05518347471116,-470.6513746660174,434.0828726233747,109.9062003654552
18,709.41913543129,471.90263659931793,489.75591617382986,-2.29550394980901,97.12785329274266,-36.93858622404635,119.31934659817512,140.593418683844,298.6755613679515,732.1518679488108,1164.4498702528888,36.938586224055854,24.497393930257477,149.92362730576951,108.0022503628621,-157.2121806416498,-1613.0418474514263,-366.33364669964004,-851.4712145469902,214.52861085443467,-132.49964429313098,-418.79967254265284,366.3336466996416,104.10921658498555
19,639.0769990465301,378.7420926522871,573.3011130574322,13.395240257238164,100.7781923028524,-17.063484028514917,131.46456832555984,124.94074512554289,431.69070171124173,760.1441154469522,1028.0672586817302,17.06348402852187,23.692109583363795,117.00026948056257,86.77210008789542,-115.35837593112711,-1599.824260185512,-365.2890309159508,-891.608683772511,230.91383830867662,-110.46420967125849,-349.979581871458,365.28903091595646,86.59586515036568
20,539.4913100329554,270.9817333817338,658.2229396787951,24.695523594386692,128.8532534316837,-6.265561416040519,138.71972995752174,125.68917841577058,556.5979645421769,756.460670217728,839.3085409314999,6.2655614160421,37.8310267403361,90.0579197799625,55.240467924213675,-47.113644471487184,-1518.7639735906807,-345.9351450304824,-895.1804001752507,236.81350040735768,-93.07149466456286,-287.5824980107414,345.93514503048755,63.71440910054801
21,591.238251164498,313.8372227452327,658.6281178498534,20.64681001180249,127.70829962282733,-8.203212288864618,142.92105418625115,140.6603868172988,541.7369295459237,790.94666435936,925.824482120479,8.203212288873006,34.60599682560901,105.54446410889886,67.73088564489748,-57.55557802988021,-1605.2956915567452,-366.20102793868233,-933.8677185456208,249.02160881498247,-102.33688247051168,-329.84168576557636,366.2010279386768,73.56004105023572
22,458.27943146005833,150.81666289679836,648.2846310081239,18.686317855914886,117.5062341266239,-5.856475649955424,130.01090137487932,99.35891318147878,582.0192067201065,697.0738749701794,674.8279085387786,5.856475649949241,29.385743748218054,74.06948910822939,39.54414918802666,42.755733231583015,-1368.7548325399944,-310.8461149598051,-827.0847763450608,233.08031928134324,-68.9298929362561,-227.7141135020305,310.8461149598017,34.14171737367755
23,361.65308934905465,16.06259265193782,649.0353696609941,12.11588596553947,127.48787413491482,-13.631786871157772,119.59825718677112,78.2042860491947,627.226451344506,622.87641002701,463.4812562248026,13.631786874119626,18.822775140758168,68.99305292907047,47.75053406450419,173.995763236374,-1178.9300012564672,-266.5419876294224,-742.4746671886792,217.88993691917898,-66.5733092032649,-179.79075649195963,266.5419876253435,-10.267599342205903
