time,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13
0.0,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
1.0e-6,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
1.1e-5,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.00010830130874642397,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.0010813143962106636,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.010811445270853058,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835667,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.02081144527085306,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835667,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.030811445270853062,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835667,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.040811445270853064,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835667,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.050811445270853066,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835668,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.06081144527085307,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835668,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.07081144527085306,0.9999999994835663,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835669,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.08081144527085306,0.9999999994835663,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835671,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.09081144527085305,0.9999999994835663,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835671,0.9999999994835665,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.10081144527085305,0.9999999994835663,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835672,0.9999999994835665,0.9999999994835664,0.9999999994835664,0.9999999994835664,0.9999999994835665,0.9999999994835665,0.9999999994835665,0.9999999994835665
0.11081144527085304,0.9999999994835663,0.9999999994835664,0.9999999994835665,0.9999999994835664,0.9999999994835664,0.9999999994835673,0.9999999994835665,0.9999999994835664,0.9999999994835663,0.9999999994835664,0.9999999994835665,0.9999999994835664,0.9999999994835664,0.9999999994835664
0.12081144527085304,0.9999999994835662,0.9999999994835663,0.9999999994835664,0.9999999994835663,0.9999999994835663,0.9999999994835675,0.9999999994835664,0.9999999994835664,0.9999999994835662,0.9999999994835663,0.9999999994835665,0.9999999994835663,0.9999999994835663,0.9999999994835663
0.13081144527085303,0.9999999994835662,0.9999999994835663,0.9999999994835664,0.9999999994835663,0.9999999994835663,0.9999999994835678,0.9999999994835664,0.9999999994835664,0.9999999994835662,0.9999999994835663,0.9999999994835665,0.9999999994835663,0.9999999994835663,0.9999999994835663
0.14081144527085304,0.9999999994835661,0.9999999994835663,0.9999999994835664,0.9999999994835663,0.9999999994835663,0.999999999483568,0.9999999994835664,0.9999999994835663,0.9999999994835662,0.9999999994835663,0.9999999994835665,0.9999999994835663,0.9999999994835663,0.9999999994835663
0.15081144527085305,0.9999999994835662,0.9999999994835663,0.9999999994835664,0.9999999994835662,0.9999999994835663,0.9999999994835681,0.9999999994835664,0.9999999994835662,0.9999999994835662,0.9999999994835662,0.9999999994835665,0.9999999994835663,0.9999999994835663,0.9999999994835663
0.16081144527085306,0.9999999994835662,0.9999999994835663,0.9999999994835663,0.9999999994835661,0.9999999994835663,0.9999999994835683,0.9999999994835663,0.9999999994835662,0.9999999994835661,0.9999999994835661,0.9999999994835665,0.9999999994835663,0.9999999994835662,0.9999999994835662
0.17081144527085307,0.9999999994835662,0.9999999994835662,0.9999999994835662,0.999999999483566,0.9999999994835662,0.9999999994835687,0.9999999994835662,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835664,0.9999999994835662,0.9999999994835661,0.9999999994835661
0.18081144527085308,0.9999999994835662,0.9999999994835661,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835689,0.9999999994835662,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835663,0.9999999994835661,0.9999999994835661,0.9999999994835661
0.1908114452708531,0.9999999994835662,0.9999999994835661,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835693,0.9999999994835662,0.9999999994835662,0.999999999483566,0.999999999483566,0.9999999994835663,0.9999999994835661,0.9999999994835661,0.9999999994835661
0.2008114452708531,0.9999999994835661,0.9999999994835661,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835698,0.9999999994835662,0.9999999994835661,0.9999999994835659,0.999999999483566,0.9999999994835663,0.9999999994835661,0.9999999994835661,0.9999999994835661
0.2108114452708531,0.999999999483566,0.9999999994835661,0.9999999994835662,0.999999999483566,0.9999999994835661,0.9999999994835703,0.9999999994835662,0.9999999994835661,0.9999999994835659,0.9999999994835659,0.9999999994835663,0.9999999994835661,0.9999999994835661,0.9999999994835661
0.2208114452708531,0.9999999994835659,0.9999999994835661,0.9999999994835661,0.9999999994835659,0.9999999994835661,0.999999999483571,0.9999999994835661,0.9999999994835661,0.9999999994835658,0.9999999994835659,0.9999999994835663,0.9999999994835661,0.999999999483566,0.999999999483566
0.23081144527085312,0.9999999994835658,0.9999999994835661,0.9999999994835661,0.9999999994835659,0.999999999483566,0.9999999994835717,0.9999999994835662,0.9999999994835662,0.9999999994835658,0.9999999994835659,0.9999999994835662,0.999999999483566,0.9999999994835661,0.999999999483566
0.24081144527085313,0.9999999994835657,0.9999999994835661,0.9999999994835661,0.9999999994835659,0.9999999994835661,0.9999999994835724,0.9999999994835661,0.9999999994835661,0.9999999994835658,0.9999999994835658,0.9999999994835663,0.999999999483566,0.999999999483566,0.999999999483566
0.25081144527085314,0.9999999994835657,0.9999999994835661,0.9999999994835661,0.9999999994835659,0.9999999994835661,0.9999999994835733,0.9999999994835661,0.9999999994835659,0.9999999994835659,0.9999999994835657,0.9999999994835663,0.999999999483566,0.999999999483566,0.999999999483566
0.26081144527085315,0.9999999994835654,0.9999999994835661,0.999999999483566,0.9999999994835658,0.9999999994835661,0.9999999994835743,0.999999999483566,0.9999999994835657,0.9999999994835658,0.9999999994835655,0.9999999994835663,0.999999999483566,0.9999999994835659,0.9999999994835659
0.27081144527085316,0.9999999994835652,0.9999999994835662,0.9999999994835659,0.9999999994835657,0.999999999483566,0.9999999994835755,0.9999999994835659,0.9999999994835654,0.9999999994835655,0.9999999994835654,0.9999999994835662,0.9999999994835659,0.9999999994835657,0.9999999994835658
0.28081144527085317,0.999999999483565,0.9999999994835661,0.9999999994835657,0.9999999994835655,0.9999999994835659,0.9999999994835771,0.9999999994835657,0.9999999994835654,0.9999999994835653,0.9999999994835652,0.9999999994835661,0.9999999994835657,0.9999999994835654,0.9999999994835655
0.2908114452708532,0.9999999994835647,0.999999999483566,0.9999999994835654,0.9999999994835653,0.9999999994835657,0.9999999994835786,0.9999999994835655,0.9999999994835652,0.9999999994835651,0.9999999994835651,0.9999999994835659,0.9999999994835655,0.9999999994835653,0.9999999994835654
0.3008114452708532,0.9999999994835644,0.9999999994835659,0.9999999994835652,0.9999999994835652,0.9999999994835655,0.9999999994835806,0.9999999994835654,0.999999999483565,0.9999999994835651,0.999999999483565,0.9999999994835658,0.9999999994835653,0.9999999994835652,0.9999999994835652
0.3108114452708532,0.9999999994835639,0.9999999994835658,0.9999999994835651,0.9999999994835651,0.9999999994835654,0.9999999994835829,0.9999999994835653,0.9999999994835648,0.999999999483565,0.9999999994835649,0.9999999994835657,0.9999999994835652,0.9999999994835651,0.9999999994835651
0.3208114452708532,0.9999999994835634,0.9999999994835657,0.9999999994835649,0.9999999994835649,0.9999999994835653,0.9999999994835856,0.9999999994835651,0.9999999994835644,0.9999999994835647,0.9999999994835647,0.9999999994835655,0.9999999994835651,0.9999999994835649,0.9999999994835649
0.3308114452708532,0.9999999994835628,0.9999999994835654,0.9999999994835648,0.9999999994835647,0.9999999994835651,0.9999999994835889,0.9999999994835648,0.9999999994835642,0.9999999994835644,0.9999999994835643,0.9999999994835653,0.999999999483565,0.9999999994835646,0.9999999994835646
0.3408114452708532,0.9999999994835622,0.9999999994835653,0.9999999994835646,0.9999999994835643,0.9999999994835649,0.9999999994835924,0.9999999994835646,0.9999999994835638,0.9999999994835642,0.9999999994835639,0.9999999994835651,0.9999999994835647,0.9999999994835643,0.9999999994835643
0.35081144527085323,0.9999999994835614,0.9999999994835651,0.9999999994835642,0.9999999994835641,0.9999999994835646,0.9999999994835965,0.9999999994835642,0.9999999994835633,0.9999999994835639,0.9999999994835634,0.9999999994835649,0.9999999994835643,0.999999999483564,0.999999999483564
0.36081144527085324,0.9999999994835606,0.9999999994835649,0.999999999483564,0.9999999994835637,0.9999999994835643,0.9999999994836013,0.999999999483564,0.9999999994835629,0.9999999994835633,0.999999999483563,0.9999999994835646,0.999999999483564,0.9999999994835636,0.9999999994835637
0.37081144527085325,0.9999999994835594,0.9999999994835647,0.9999999994835636,0.9999999994835632,0.9999999994835641,0.9999999994836072,0.9999999994835636,0.9999999994835622,0.9999999994835629,0.9999999994835624,0.9999999994835641,0.9999999994835636,0.999999999483563,0.9999999994835632
0.38081144527085325,0.9999999994835583,0.9999999994835643,0.9999999994835631,0.9999999994835627,0.9999999994835637,0.9999999994836137,0.9999999994835632,0.9999999994835616,0.9999999994835623,0.9999999994835618,0.9999999994835637,0.9999999994835632,0.9999999994835626,0.9999999994835628
0.39081144527085326,0.9999999994835571,0.9999999994835639,0.9999999994835627,0.9999999994835621,0.9999999994835632,0.9999999994836214,0.9999999994835627,0.9999999994835607,0.9999999994835619,0.9999999994835611,0.9999999994835633,0.9999999994835628,0.999999999483562,0.9999999994835622
0.4008114452708533,0.9999999994835556,0.9999999994835633,0.9999999994835621,0.9999999994835614,0.9999999994835627,0.9999999994836304,0.9999999994835621,0.9999999994835597,0.9999999994835611,0.9999999994835602,0.9999999994835627,0.9999999994835622,0.9999999994835613,0.9999999994835614
0.4108114452708533,0.9999999994835538,0.9999999994835628,0.9999999994835614,0.9999999994835607,0.9999999994835621,0.9999999994836407,0.9999999994835614,0.9999999994835587,0.9999999994835602,0.9999999994835594,0.9999999994835621,0.9999999994835616,0.9999999994835606,0.9999999994835607
0.4208114452708533,0.9999999994835518,0.9999999994835621,0.9999999994835607,0.9999999994835597,0.9999999994835614,0.9999999994836527,0.9999999994835606,0.9999999994835574,0.9999999994835592,0.9999999994835586,0.9999999994835613,0.9999999994835608,0.9999999994835597,0.9999999994835598
0.4308114452708533,0.9999999994835493,0.9999999994835613,0.9999999994835597,0.9999999994835586,0.9999999994835606,0.9999999994836668,0.9999999994835597,0.9999999994835561,0.9999999994835581,0.9999999994835573,0.9999999994835606,0.99999999948356,0.9999999994835586,0.9999999994835587
0.4408114452708533,0.9999999994835467,0.9999999994835603,0.9999999994835586,0.9999999994835572,0.9999999994835596,0.9999999994836831,0.9999999994835584,0.9999999994835543,0.9999999994835567,0.9999999994835559,0.9999999994835598,0.999999999483559,0.9999999994835574,0.9999999994835576
0.4508114452708533,0.9999999994835435,0.9999999994835591,0.9999999994835572,0.9999999994835557,0.9999999994835584,0.9999999994837021,0.9999999994835571,0.9999999994835523,0.9999999994835551,0.9999999994835542,0.9999999994835587,0.9999999994835579,0.9999999994835561,0.9999999994835561
0.4608114452708533,0.9999999994835398,0.9999999994835578,0.9999999994835558,0.9999999994835539,0.9999999994835572,0.9999999994837241,0.9999999994835554,0.9999999994835501,0.9999999994835533,0.9999999994835522,0.9999999994835573,0.9999999994835564,0.9999999994835546,0.9999999994835544
0.47081144527085333,0.9999999994835356,0.9999999994835563,0.9999999994835541,0.9999999994835519,0.9999999994835556,0.9999999994837497,0.9999999994835536,0.9999999994835475,0.9999999994835512,0.9999999994835499,0.9999999994835559,0.9999999994835549,0.9999999994835528,0.9999999994835527
0.48081144527085334,0.9999999994835307,0.9999999994835547,0.9999999994835522,0.9999999994835495,0.9999999994835538,0.9999999994837795,0.9999999994835516,0.9999999994835442,0.9999999994835487,0.9999999994835472,0.9999999994835542,0.9999999994835531,0.9999999994835507,0.9999999994835506
0.49081144527085335,0.999999999483525,0.9999999994835528,0.9999999994835499,0.9999999994835467,0.9999999994835517,0.9999999994838141,0.9999999994835492,0.9999999994835407,0.9999999994835458,0.9999999994835441,0.9999999994835523,0.9999999994835509,0.9999999994835481,0.999999999483548
0.5008114452708533,0.9999999994835184,0.9999999994835505,0.9999999994835471,0.9999999994835436,0.9999999994835493,0.9999999994838544,0.9999999994835465,0.9999999994835366,0.9999999994835425,0.9999999994835406,0.9999999994835501,0.9999999994835483,0.9999999994835452,0.999999999483545
0.5108114452708533,0.9999999994835106,0.9999999994835478,0.9999999994835439,0.9999999994835399,0.9999999994835466,0.9999999994839011,0.9999999994835431,0.9999999994835317,0.9999999994835385,0.9999999994835365,0.9999999994835476,0.9999999994835453,0.9999999994835419,0.9999999994835416
0.5208114452708533,0.9999999994835015,0.9999999994835446,0.9999999994835403,0.9999999994835356,0.9999999994835433,0.9999999994839553,0.9999999994835393,0.999999999483526,0.9999999994835339,0.9999999994835317,0.9999999994835446,0.999999999483542,0.999999999483538,0.9999999994835376
0.5308114452708533,0.9999999994834909,0.9999999994835409,0.9999999994835361,0.9999999994835306,0.9999999994835395,0.9999999994840184,0.9999999994835349,0.9999999994835196,0.9999999994835286,0.999999999483526,0.9999999994835412,0.9999999994835381,0.9999999994835335,0.999999999483533
0.5408114452708533,0.9999999994834788,0.9999999994835367,0.9999999994835311,0.9999999994835247,0.9999999994835349,0.9999999994840918,0.9999999994835298,0.9999999994835121,0.9999999994835225,0.9999999994835195,0.9999999994835372,0.9999999994835335,0.9999999994835282,0.9999999994835276
0.5508114452708534,0.9999999994834646,0.9999999994835318,0.9999999994835255,0.9999999994835179,0.9999999994835297,0.9999999994841771,0.9999999994835238,0.9999999994835034,0.9999999994835153,0.9999999994835119,0.9999999994835325,0.999999999483528,0.999999999483522,0.9999999994835213
0.5608114452708534,0.9999999994834481,0.9999999994835261,0.9999999994835187,0.99999999948351,0.9999999994835236,0.9999999994842762,0.9999999994835168,0.9999999994834932,0.9999999994835068,0.999999999483503,0.9999999994835271,0.9999999994835216,0.9999999994835148,0.9999999994835139
0.5708114452708534,0.9999999994834289,0.9999999994835196,0.999999999483511,0.9999999994835009,0.9999999994835166,0.9999999994843914,0.9999999994835088,0.9999999994834812,0.9999999994834972,0.9999999994834928,0.9999999994835208,0.9999999994835141,0.9999999994835065,0.9999999994835055
