time,active_power,reactive_power
81.11110000000006,500.0000008984429,-7.679492235457275e-5
82.11110000000006,500.00000089844525,-7.679494259393849e-5
83.11110000000006,500.00000089844957,-7.679495751533594e-5
84.11110000000006,500.0000008984522,-7.679497113777245e-5
85.11110000000006,500.0000008984549,-7.679497906476485e-5
86.11110000000006,500.0000008984566,-7.679498339463464e-5
87.11110000000006,500.0000008984562,-7.679497662227419e-5
88.11110000000006,500.0000008984552,-7.679496775159222e-5
89.11110000000006,500.00000089845304,-7.679495159784722e-5
90.11110000000006,500.00000089844957,-7.679493279066918e-5
91.11110000000006,500.0000008984456,-7.679491648149295e-5
92.11110000000006,500.000000898441,-7.679490076073492e-5
93.11110000000006,500.0000008984385,-7.679488785994337e-5
94.11110000000006,500.00000089843405,-7.679488137624091e-5
95.11110000000006,500.000000898435,-7.679488197576134e-5
96.11110000000008,500.000000898435,-7.679488841505488e-5
97.11110000000008,500.00000089843803,-7.67948984070621e-5
98.11110000000008,500.00000089843934,-7.679491216272538e-5
99.11110000000008,500.0000008984434,-7.679492683987377e-5
100.11110000000008,500.0000008984461,-7.67949419389069e-5
101.11110000000008,500.000000898451,-7.679495721557572e-5
102.11110000000008,500.00000089845236,-7.67949682178859e-5
103.11110000000008,500.0000008984551,-7.679497930901391e-5
104.11110000000008,500.0000008984559,-7.679498335022572e-5
105.11110000000008,500.0000008984565,-7.679498073009938e-5
106.11110000000008,500.000000898457,-7.679497319168505e-5
107.11110000000008,500.00000089845355,-7.67949580149363e-5
108.11110000000008,500.0000008984511,-7.679494041790136e-5
109.11110000000008,500.00000089844974,-7.679492017853562e-5
110.11110000000008,500.00000089844406,-7.679489795187067e-5
111.11110000000008,500.00000089843894,-7.679488293055314e-5
112.11110000000008,500.0000008984363,-7.679486901945864e-5
113.11110000000009,500.00000089843314,-7.679486395684165e-5
114.11110000000009,500.00000089843206,-7.679486619949216e-5
115.11110000000009,500.0000008984317,-7.679487412648456e-5
116.11110000000009,500.0000008984328,-7.679488929213107e-5
117.11110000000009,500.0000008984355,-7.679491090817336e-5
118.11110000000009,500.000000898439,-7.679493625456502e-5
119.11110000000009,500.00000089844406,-7.679496193402358e-5
120.11110000000009,500.0000008984486,-7.679498118529082e-5
121.11110000000009,500.00000089845116,-7.679499556267899e-5
122.11110000000009,500.0000008984546,-7.67950032010134e-5
123.11110000000009,500.00000089845463,-7.679500216850599e-5
124.11110000000009,500.000000898456,-7.679499811619195e-5
125.11110000000009,500.0000008984549,-7.679498420509745e-5
126.11110000000009,500.0000008984525,-7.67949668634138e-5
127.11110000000009,500.00000089845054,-7.679494877788073e-5
128.1111000000001,500.0000008984465,-7.679492787238118e-5
129.1111000000001,500.0000008984434,-7.67949131952328e-5
130.1111000000001,500.000000898441,-7.679489595346922e-5
131.1111000000001,500.00000089844053,-7.679488568390624e-5
132.1111000000001,500.0000008984402,-7.679488228662379e-5
133.1111000000001,500.0000008984401,-7.679488162048997e-5
134.1111000000001,500.0000008984408,-7.679489048006971e-5
135.1111000000001,500.0000008984431,-7.679490000578326e-5
136.1111000000001,500.00000089844525,-7.679491157430718e-5
137.1111000000001,500.0000008984465,-7.679492524115261e-5
138.1111000000001,500.0000008984481,-7.679493744250365e-5
139.1111000000001,500.0000008984472,-7.679495007684167e-5
140.1111000000001,500.0000008984491,-7.679496027979127e-5
141.1111000000001,500.00000089844985,-7.679497017187842e-5
142.1111000000001,500.00000089845173,-7.679497345813857e-5
143.1111000000001,500.00000089845116,-7.679496994983381e-5
144.1111000000001,500.0000008984485,-7.679495928059055e-5
145.1111000000001,500.0000008984486,-7.67949475566354e-5
146.1111000000001,500.000000898445,-7.679493070344989e-5
147.1111000000001,500.00000089844303,-7.67949125735079e-5
148.1111000000001,500.0000008984396,-7.679489738565692e-5
149.1111000000001,500.0000008984357,-7.67948818869435e-5
150.1111000000001,500.0000008984328,-7.679487478151614e-5
151.1111000000001,500.0000008984314,-7.679487585843248e-5
152.11110000000014,500.0000008984322,-7.679488194245465e-5
153.11110000000014,500.0000008984335,-7.679490030554348e-5
154.11110000000014,500.00000089843735,-7.679492379786268e-5
155.11110000000014,500.00000089844167,-7.67949491331521e-5
156.11110000000014,500.0000008984475,-7.679497834311988e-5
157.11110000000014,500.0000008984548,-7.679500324542232e-5
158.11110000000014,500.0000008984605,-7.67950227298364e-5
159.11110000000014,500.0000008984636,-7.679503525315212e-5
160.11110000000014,500.00000089846515,-7.679503468693838e-5
161.11110000000014,500.00000089846486,-7.679502760371548e-5
162.11110000000014,500.00000089846264,-7.679501008439615e-5
163.11110000000014,500.0000008984582,-7.679498261747852e-5
164.11110000000014,500.0000008984526,-7.679494861134728e-5
165.11110000000014,500.00000089844735,-7.679491672574201e-5
166.11110000000014,500.00000089844184,-7.6794884273923e-5
167.11110000000014,500.0000008984366,-7.67948545421504e-5
168.11110000000014,500.0000008984327,-7.679483440270474e-5
169.11110000000014,500.00000089843104,-7.679482373346147e-5
170.11110000000014,500.0000008984292,-7.679482261213622e-5
171.11110000000014,500.0000008984292,-7.679483194911185e-5
172.11110000000014,500.0000008984303,-7.679485023448507e-5
173.11110000000014,500.00000089843286,-7.679487598055701e-5
174.11110000000014,500.00000089843627,-7.679490987566595e-5
175.11110000000014,500.00000089844025,-7.679494063994596e-5
176.11110000000014,500.00000089844656,-7.679496926149554e-5
177.11110000000014,500.0000008984503,-7.679499528512324e-5
178.11110000000014,500.0000008984559,-7.679501660140531e-5
179.11110000000014,500.00000089845884,-7.679502428414864e-5
180.11110000000014,500.0000008984611,-7.679502372903713e-5
181.11110000000014,500.00000089846094,-7.679501914381603e-5
182.11110000000014,500.00000089845804,-7.679500809709694e-5
183.11110000000014,500.00000089845526,-7.679499101076459e-5
184.11110000000014,500.0000008984526,-7.679497096013677e-5
185.11110000000016,500.00000089844764,-7.679494973267253e-5
186.11110000000016,500.000000898444,-7.679492921575104e-5
187.11110000000016,500.00000089844036,-7.6794910408573e-5
188.11110000000016,500.0000008984375,-7.679489409939677e-5
189.11110000000016,500.0000008984367,-7.679488287504199e-5
190.11110000000016,500.0000008984371,-7.679487897815918e-5
191.11110000000016,500.00000089843735,-7.67948803437335e-5
192.11110000000016,500.0000008984414,-7.67948853397371e-5
193.11110000000016,500.00000089844303,-7.679489626433167e-5
194.11110000000016,500.0000008984456,-7.67949100755061e-5
195.11110000000016,500.0000008984475,-7.679492851631053e-5
196.11110000000016,500.00000089845,-7.679494239409834e-5
197.11110000000016,500.0000008984526,-7.679495714896234e-5
198.11110000000016,500.0000008984532,-7.67949683289082e-5
199.11110000000016,500.0000008984533,-7.679497381340994e-5
200.0,500.00000089845196,-7.679497083801223e-5
200.0505573307465,496.1151106165828,-19.161559331664808
200.0728514964125,496.23866307283737,-19.448470697524794
200.1108048479857,496.24211231862347,-19.554946166218617
200.14875819955887,496.2016938793012,-19.744395303066543
200.19160455734828,496.23985653397034,-20.06438788377703
200.24057426074847,496.30438094178703,-20.2675058651674
200.29605823364625,496.3683590171354,-20.381974612299192
200.35863106933908,496.48789056109865,-20.507394769098365
200.434778706687,496.6574240362868,-20.59503403948601
200.52938703583342,496.8717577947301,-20.678730445594233
200.6467607844427,497.1188405062005,-20.77330059727722
200.79146128936262,497.38589977293486,-20.905189597565233
200.99805679301582,497.7123561596948,-21.138624866796047
201.2078717072447,498.0011264406746,-21.437365648638583
201.46987782585848,498.3268357097798,-21.901191695923895
201.80040700380263,498.7150663370099,-22.625872571605676
202.21651635558914,499.208213901487,-23.73090469188448
202.76606558270362,499.9088260823614,-25.427032961905518
203.4777989307218,500.91547863511795,-27.770435276300486
204.31847066487165,502.19603423123044,-30.224111414347366
205.31847066487163,503.697873372405,-31.75994982699758
206.3184706648716,504.9734929104402,-30.75653782999105
207.3184706648716,505.7891959327372,-26.412560823494392
208.31847066487157,505.879612654569,-18.402867949336322
209.31847066487154,504.97357870273515,-6.990479894668233
210.31847066487154,502.8799139805822,6.962759351315007
211.3184706648715,499.60521857147467,22.10606657908705
212.31847066487148,495.4392496801484,36.81277637478375
213.31847066487146,490.94817362311875,49.43893060489527
214.31847066487143,486.86122303771435,58.55426630882026
215.31847066487143,483.88988926752523,63.095631708196706
216.3184706648714,482.54624284499437,62.43710118825668
217.31847066487137,483.0196513339498,56.4045981150925
218.31847066487137,485.14386437767564,45.26847238847539
219.31847066487134,488.456735919557,29.730962713575092
220.3184706648713,492.3311415595806,10.903259575855785
221.31847066487128,496.13932092082666,-9.747413099090496
222.31847066487126,499.40427914302995,-30.50055651173621
223.31847066487126,501.89336581902177,-49.54142705368373
224.31847066487123,503.6243497763662,-65.1613017764455
225.3184706648712,504.7835950605356,-75.96470640874409
226.3184706648712,505.5908992241325,-81.04279695782215
227.31847066487117,506.16965319553486,-80.0811551100169
228.31847066487114,506.47944263057775,-73.38730248527337
229.3184706648711,506.3392633199942,-61.8375605581136
230.31847066487109,505.5268649549395,-46.75133229560081
231.31847066487109,503.9048611365791,-29.708960090890844
232.31847066487106,501.5146517604628,-12.341417544110623
233.31847066487103,498.59867896742503,3.8687302042862415
234.31847066487103,495.54762742633807,17.735873528567524
235.318470664871,492.8010652180225,28.446300392423062
236.31847066487097,490.74243032240565,35.561332821651995
237.31847066487094,489.6213139797041,38.97123173611598
238.31847066487092,489.51815439104445,38.830143987123634
239.31847066487092,490.35035964713546,35.49653334840161
240.3184706648709,491.9097574047414,29.489952109805316
241.31847066487086,493.9178803572098,21.46118851091775
242.31847066487086,496.08485535278277,12.164625325168178
243.31847066487083,498.15847819967837,2.4213568596319734
244.3184706648708,499.95345090891635,-6.9325852049025745
245.31847066487077,501.357345764512,-15.111163151984709
246.31847066487074,502.317825730447,-21.44973062666542
247.31847066487074,502.82146859152067,-25.47446845027441
248.31847066487072,502.8756237323007,-26.96086451026978
249.3184706648707,502.5011418618746,-25.971107801055883
250.3184706648707,501.7376239444541,-22.859666883473473
251.31847066487066,500.65651650544635,-18.239241112084326
252.31847066487063,499.37310639215934,-12.907040535328951
253.3184706648706,498.0478914667006,-7.741367681943534
254.31847066487057,496.87137730587995,-3.5857825104767205
255.31847066487057,496.03277923216905,-1.1393370076456355
256.3184706648706,495.6799898835437,-0.8670113480033659
257.3184706648705,495.88315785457826,-2.938036709107994
258.3184706648705,496.6154243828373,-7.194969828495057
259.31847066487046,497.760313269298,-13.155112664937562
260.31847066487046,499.14572687655954,-20.04735478793235
261.31847066487046,500.5920886248444,-26.888456553350103
262.3184706648704,501.9529710061911,-32.59937262458069
263.3184706648704,503.12771513063154,-36.15341985689009
264.31847066487035,504.04006840732575,-36.737295807132455
265.31847066487035,504.5989370805436,-33.89825876935001
266.31847066487035,504.67337307539094,-27.648625019291728
267.3184706648703,504.11062134554163,-18.501551933021997
268.3184706648703,502.8010750135348,-7.420544135872131
269.3184706648703,500.7608614812941,4.3174985194653015
270.31847066487023,498.1842954366049,15.320391746993046
271.31847066487023,495.4298179590825,24.292322896826214
272.31847066487023,492.9380362708149,30.207796584927017
273.3184706648702,491.11534640460326,32.4161496285779
274.3184706648702,490.2300465574871,30.67505545707868
275.3184706648701,490.3565897738867,25.133468274999572
276.3184706648701,491.3799547306593,16.288573751783076
277.3184706648701,493.05022403140117,4.93109104861531
278.31847066487006,495.06411588269776,-7.920436581014889
279.31847066487006,497.1454990478553,-21.10296563181088
280.31847066487,499.09963729324386,-33.413383916136766
281.31847066487,500.82601321504256,-43.7275802212445
282.31847066487,502.29075671838245,-51.11867931469529
283.31847066486995,503.476596105544,-54.95674542290634
284.31847066486995,504.337914600694,-54.9762012401967
285.31847066486995,504.7852750721066,-51.3024374711686
286.3184706648699,504.70836485415174,-44.43281219853203
287.3184706648699,504.0262091163294,-35.17161584684884
288.3184706648699,502.7394808040728,-24.5265410542402
289.31847066486984,500.9594830465635,-13.583896335429857
290.31847066486984,498.90105471927154,-3.385201554099848
291.3184706648698,496.84349373216133,5.175121408496053
292.3184706648698,495.07487416173086,11.420449807554967
293.3184706648698,493.83698405606,14.930342478742508
294.3184706648697,493.2833633773814,15.552095835881074
295.3184706648697,493.4568289918747,13.392904351074641
296.31847066486966,494.28863994391367,8.798970531657579
297.31847066486966,495.618821619618,2.3249506190975544
298.31847066486966,497.233982902486,-5.306708261745174
299.3184706648696,498.9139925042478,-13.259949318049646
300.3184706648696,500.4738172474867,-20.656152962479368
301.3184706648696,501.78588023583507,-26.66145287095376
302.31847066486955,502.77510391384095,-30.58347010117144
303.31847066486955,503.39242974175227,-31.964868640374654
304.31847066486955,503.58608039788385,-30.65769035960263
305.3184706648695,503.29353436176973,-26.86157785724246
306.3184706648695,502.46585297320007,-21.11155125761718
307.31847066486944,501.1144656656179,-14.209374661026065
308.31847066486944,499.3526212360166,-7.107536950459348
309.31847066486944,497.40286195284,-0.77107642056915
310.3184706648694,495.55969106322755,3.9503034677112026
311.3184706648694,494.1207269764834,6.415268579537803
312.3184706648693,493.31421376656016,6.242518433264699
313.3184706648693,493.24913974512674,3.3304019423223585
314.3184706648693,493.9014743899511,-2.1417608201484972
315.31847066486927,495.1354733996785,-9.723542502425818
316.31847066486927,496.74858573556315,-18.717499443470288
317.31847066486927,498.52352407476843,-28.226132356611945
318.3184706648692,500.2709713690376,-37.228116468265505
319.3184706648692,501.85079209677986,-44.68239295223901
320.3184706648692,503.1678411965274,-49.65016235570772
321.31847066486915,504.14856513839965,-51.418960522040436
322.31847066486915,504.7133330653449,-49.61034855587177
323.3184706648691,504.7630765066156,-44.25253381412407
324.3184706648691,504.19423237856904,-35.80164825072073
325.3184706648691,502.94279436983203,-25.101822681868025
326.31847066486904,501.04119415616253,-13.285351506357157
327.31847066486904,498.6599149170182,-1.6282522152307743
328.318470664869,496.1074793165112,8.611594403248201
329.318470664869,493.77876194516597,16.34286707997562
330.318470664869,492.0644728222516,20.752581938199466
331.3184706648689,491.2521774615507,21.3736531030686
332.3184706648689,491.4531584175142,18.115383364978378
333.3184706648689,492.57957300252883,11.269192900081315
334.31847066486887,494.3784846150572,1.495531790562199
335.31847066486887,496.5102284627982,-10.213746387552124
336.31847066486887,498.64344224418045,-22.610417673647543
337.3184706648688,500.53243586002986,-34.31128410390819
338.3184706648688,502.04855134205656,-43.96104181887688
339.31847066486876,503.15662728114063,-50.41556942784335
340.31847066486876,503.8542699107973,-52.9142814522636
341.31847066486876,504.1122258091153,-51.20860698826397
342.3184706648687,503.85542328687177,-45.618389589527055
343.3184706648687,503.0017061206145,-36.99714508871214
344.31847066486864,501.5390777431283,-26.602889975155907
345.31847066486864,499.59437827411523,-15.89511278212109
346.31847066486864,497.4468269978809,-6.302743591098037
347.3184706648686,495.4702719441256,0.9826110798103915
348.3184706648686,494.02789665415145,5.14814388483299
349.3184706648686,493.36669275053885,5.825098337367951
350.3184706648685,493.5550717400354,3.091171854890573
351.3184706648685,494.48328136111223,-2.569940111329605
352.3184706648685,495.9182962191333,-10.339942056739005
353.31847066486847,497.5848144992744,-19.166268059628745
354.31847066486847,499.23802977999065,-27.89066989332779
355.3184706648684,500.70285144510774,-35.39733132324267
356.3184706648684,501.87364825586195,-40.761152502741126
357.3184706648684,502.6886461038321,-43.371112481021015
358.31847066486836,503.10314291839956,-43.00569622721744
359.31847066486836,503.0807527978065,-39.846007072107234
360.3184706648683,502.60634335498537,-34.42486760265915
361.3184706648683,501.708972563494,-27.52410961740983
362.3184706648683,500.4774876916642,-20.043357479840417
363.31847066486824,499.05730218681936,-12.867728291783799
364.31847066486824,497.6282028045486,-6.757760458571771
365.31847066486824,496.3719013477253,-2.2755211019865884
366.3184706648682,495.44042407586824,0.24914068057036998
367.3184706648682,494.93344214484597,0.7159910810358383
368.3184706648682,494.8877667905205,-0.7755953682844874
369.31847066486813,495.278313834384,-3.9722668352237256
370.31847066486813,496.02795236237364,-8.515946214114278
371.3184706648681,497.0233848748412,-13.987438231353178
372.3184706648681,498.1344775205395,-19.940021077487646
373.3184706648681,499.2343463695953,-25.923634764192226
374.318470664868,500.2168826981356,-31.503294541747973
375.318470664868,501.0080330407102,-36.27581568063897
376.31847066486796,501.56808700357203,-39.88783175395767
377.31847066486796,501.8848603219869,-42.05667688190585
378.31847066486796,501.9611932506703,-42.594209796784746
379.3184706648679,501.8029142245404,-41.43151858509068
380.3184706648679,501.41363349526415,-38.639688125351555
381.3184706648679,500.79969529699866,-34.43979638141147
382.31847066486785,499.98327342445805,-29.19582045042072
383.31847066486785,499.01654655259586,-23.387756233739943
384.31847066486785,497.98817224010037,-17.567541119289697
385.3184706648678,497.0162865954521,-12.304620549835954
386.3184706648678,496.22846792107,-8.129137726850244
387.31847066486773,495.73503825826117,-5.47884906922641
388.31847066486773,495.60477244524293,-4.653136709510908
389.31847066486773,495.8508053669326,-5.776322769205954
390.3184706648677,496.43051964036636,-8.77358897412589
391.3184706648677,497.2583700989374,-13.36462544202136
392.3184706648676,498.22660541543905,-19.08020868657543
393.3184706648676,499.2268464718587,-25.303985678441943
394.3184706648676,500.16604321740044,-31.336899231017313
395.31847066486756,500.9731133574865,-36.47730102873358
396.31847066486756,501.59634147453556,-40.10726480900052
397.31847066486756,501.99501605778147,-41.774418142852134
398.3184706648675,502.1309749394515,-41.2578024615246
399.3184706648675,501.966210071723,-38.60634829628474
400.3184706648675,501.47079391291066,-34.14115106371658
401.31847066486745,500.6408347948359,-28.41850914168941
402.31847066486745,499.52015613780657,-22.158253202579704
403.3184706648674,498.2148306962412,-16.148915556649712
404.3184706648674,496.8897766601264,-11.145841746449758
405.3184706648674,495.74265013835026,-7.779062062816733
406.31847066486733,494.9602091076689,-6.483834915829945
407.31847066486733,494.6713317523762,-7.4592785616884205
408.3184706648673,494.91403587334577,-10.653063724719347
409.3184706648673,495.6292057397778,-15.766985091357967
410.3184706648673,496.6832119800758,-22.28051099629862
411.3184706648672,497.909743298413,-29.493808256725252
412.3184706648672,499.15320137397225,-36.59326347033882
413.3184706648672,500.29601862069387,-42.73886386927816
414.31847066486716,501.26101685286636,-47.16601677490269
415.31847066486716,501.9935103627649,-49.28847696905361
416.31847066486716,502.4389734598936,-48.78628642477635
417.3184706648671,502.53416882363695,-45.66273748429425
418.3184706648671,502.22101402992666,-40.256996623492725
419.31847066486705,501.4778549070396,-33.2054466401958
420.31847066486705,500.3509371919702,-25.35573631528665
421.31847066486705,498.9671243509608,-17.649721105503524
422.318470664867,497.51815209998995,-10.998611722723862
423.318470664867,496.22064559193166,-6.171856059040481
424.31847066486694,495.2664838674688,-3.712999859760402
425.31847066486694,494.7805945005019,-3.8871585186464164
426.31847066486694,494.7988799532704,-6.659969825666979
427.3184706648669,495.27107991931683,-11.706748266307176
428.3184706648669,496.0850240129883,-18.450443865189893
429.3184706648669,497.10219490396554,-26.12593942560395
430.3184706648668,498.1916143521513,-33.86580356659743
431.3184706648668,499.25086023275645,-40.79951004638862
432.3184706648668,500.2091027396684,-46.155374247243444
433.31847066486677,501.01514605253453,-49.352973890270526
434.31847066486677,501.6201359925884,-50.074001756335605
435.3184706648667,501.9667552698378,-48.301199126829296
436.3184706648667,501.9931731712417,-44.31816986014522
437.3184706648667,501.65217693942014,-38.66786046228752
438.31847066486665,500.93747510933565,-32.07447523795632
439.31847066486665,499.90445794972686,-25.34136435179445
440.3184706648666,498.6742825101986,-19.243249618843407
441.3184706648666,497.4171166297591,-14.432255444704722
442.3184706648666,496.3189463369136,-11.372637675913467
443.31847066486654,495.5423700357457,-10.31046058245354
444.31847066486654,495.1931358778536,-11.27512927668155
445.31847066486654,495.30133225917916,-14.103154351790048
446.3184706648665,495.8211320494033,-18.47288186271756
447.3184706648665,496.6477317864567,-23.94188702751343
448.3184706648665,497.64567056931656,-29.983924699066556
449.3184706648664,498.679691156357,-36.02666579575019
450.3184706648664,499.6386390756568,-41.49287568353051
451.31847066486637,500.4455717226585,-45.84618377910999
452.31847066486637,501.0530866715489,-48.63972231418094
453.31847066486637,501.42963354971346,-49.56334968825244
454.3184706648663,501.5467454346893,-48.483525602778535
455.3184706648663,501.37615147063207,-45.4690242151054
456.31847066486625,500.8998449349316,-40.79589596762302
457.31847066486625,500.12850131684604,-34.92747864037974
458.31847066486625,499.11842157237396,-28.470095058160172
459.3184706648662,497.97720069983774,-22.110500762208652
460.3184706648662,496.853157497957,-16.54420426044474
461.3184706648662,495.9101451553966,-12.403180075792298
462.31847066486614,495.2945054714189,-10.188876835913696
463.31847066486614,495.10328301863245,-10.214610602007179
464.31847066486614,495.3625955265245,-12.561712175415728
465.3184706648661,496.0226364067893,-17.055145159223727
466.3184706648661,496.97127987241936,-23.264825195015703
467.318470664866,498.06237145500415,-30.537409164255724
468.318470664866,499.149420947026,-38.05989825392936
469.318470664866,500.11307085972084,-44.95157815308806
470.31847066486597,500.87314199334287,-50.375242193448535
471.31847066486597,501.38307345108865,-53.65318026235894
472.3184706648659,501.61350876692694,-54.36948496168311
473.3184706648659,501.5380249612322,-52.439509385971576
474.3184706648659,501.13317839600245,-48.1309548692752
475.31847066486586,500.39622875406104,-42.02912544377393
476.31847066486586,499.3715353930431,-34.95019517934869
477.31847066486586,498.1685538445858,-27.818291116992675
478.3184706648658,496.9564941956695,-21.530761975924896
479.3184706648658,495.93226121209034,-16.837317653917662
480.3184706648658,495.2721536459566,-14.2520256713083
481.31847066486574,495.0858178886905,-14.006093315757962
482.31847066486574,495.38950102724124,-16.03965594284148
483.3184706648657,496.1068862046307,-20.026103507574376
484.3184706648657,497.09488034283265,-25.42238050621284
485.3184706648657,498.18337069421614,-31.539977417795495
486.31847066486563,499.2147202054726,-37.63095456285404
487.31847066486563,500.07098048012415,-42.980604724634524
488.3184706648656,500.68309376314517,-46.99508293976839
489.3184706648656,501.02408915661636,-49.27120491812331
490.3184706648656,501.09426156746684,-49.63805332776
491.3184706648655,500.90804726847057,-48.16520041127006
492.3184706648655,500.48919112739,-45.138200377928875
493.3184706648655,499.87460874399085,-41.00705331961304
494.31847066486546,499.12147836873214,-36.31724605685408
495.31847066486546,498.3098514608795,-31.6354559618549
496.31847066486546,497.535672691291,-27.482064302065336
497.3184706648654,496.8948006959546,-24.27948650617854
498.3184706648654,496.4638256626496,-22.31995756173386
499.31847066486534,496.28518726073355,-21.751407701587077
500.0,496.3110121082566,-22.16852405568265
