time,o5
0.0,0.9999999953585301
1.0e-6,0.9999999953585301
1.1e-5,0.9999999953585301
0.00011099999999999999,0.9999999953585301
0.0011109999999999998,0.9999999953585301
0.011110999999999996,0.9999999953585302
0.021110999999999998,0.9999999953585303
0.031111,0.9999999953585303
0.041111,0.9999999953585303
0.051111000000000004,0.9999999953585305
0.061111000000000006,0.9999999953585305
0.07111100000000001,0.9999999953585305
0.081111,0.9999999953585305
0.091111,0.9999999953585305
0.10111099999999999,0.9999999953585305
0.11111099999999999,0.9999999953585306
0.12111099999999998,0.9999999953585307
0.13111099999999998,0.9999999953585307
0.141111,0.9999999953585308
0.151111,0.9999999953585308
0.161111,0.9999999953585308
0.171111,0.9999999953585309
0.18111100000000002,0.9999999953585309
0.19111100000000003,0.9999999953585308
0.20111100000000004,0.9999999953585308
0.21111100000000005,0.9999999953585308
0.22111100000000006,0.9999999953585308
0.23111100000000007,0.9999999953585309
0.24111100000000008,0.9999999953585309
0.2511110000000001,0.999999995358531
0.2611110000000001,0.9999999953585311
0.2711110000000001,0.9999999953585311
0.2811110000000001,0.9999999953585311
0.2911110000000001,0.9999999953585311
0.30111100000000013,0.9999999953585311
0.31111100000000014,0.9999999953585311
0.32111100000000015,0.9999999953585311
0.33111100000000016,0.9999999953585312
0.34111100000000016,0.9999999953585312
0.3511110000000002,0.9999999953585313
0.3611110000000002,0.9999999953585313
0.3711110000000002,0.9999999953585312
0.3811110000000002,0.9999999953585312
0.3911110000000002,0.9999999953585313
0.4011110000000002,0.9999999953585313
0.4111110000000002,0.9999999953585313
0.42111100000000024,0.9999999953585313
0.43111100000000024,0.9999999953585313
0.44111100000000025,0.9999999953585313
0.45111100000000026,0.9999999953585313
0.46111100000000027,0.9999999953585315
0.4711110000000003,0.9999999953585315
0.4811110000000003,0.9999999953585316
0.4911110000000003,0.9999999953585318
0.5011110000000003,0.9999999953585319
0.5111110000000003,0.9999999953585319
0.5211110000000003,0.9999999953585319
0.5311110000000003,0.9999999953585319
0.5411110000000003,0.9999999953585319
0.5511110000000004,0.999999995358532
0.5611110000000004,0.9999999953585321
0.5711110000000004,0.9999999953585322
0.5811110000000004,0.9999999953585323
0.5911110000000004,0.9999999953585323
0.6011110000000004,0.9999999953585323
0.6111110000000004,0.9999999953585323
0.6211110000000004,0.9999999953585325
0.6311110000000004,0.9999999953585325
0.6411110000000004,0.9999999953585323
0.6511110000000004,0.9999999953585323
0.6611110000000004,0.9999999953585323
0.6711110000000005,0.9999999953585322
0.6811110000000005,0.9999999953585322
0.6911110000000005,0.9999999953585322
0.7011110000000005,0.9999999953585323
0.7111110000000005,0.9999999953585323
0.7211110000000005,0.9999999953585322
0.7311110000000005,0.9999999953585322
0.7411110000000005,0.9999999953585321
0.7511110000000005,0.9999999953585321
0.7611110000000005,0.999999995358532
0.7711110000000005,0.999999995358532
0.7811110000000006,0.999999995358532
0.7911110000000006,0.9999999953585321
0.8011110000000006,0.9999999953585322
0.8111110000000006,0.9999999953585321
0.8211110000000006,0.9999999953585321
0.8311110000000006,0.9999999953585322
0.8411110000000006,0.9999999953585323
0.8511110000000006,0.9999999953585323
0.8611110000000006,0.9999999953585323
0.8711110000000006,0.9999999953585323
0.8811110000000006,0.9999999953585323
0.8911110000000007,0.9999999953585325
0.9011110000000007,0.9999999953585326
0.9111110000000007,0.9999999953585327
0.9211110000000007,0.9999999953585327
0.9311110000000007,0.9999999953585327
0.9411110000000007,0.9999999953585328
0.9511110000000007,0.9999999953585328
0.9611110000000007,0.9999999953585328
0.9711110000000007,0.9999999953585328
0.9811110000000007,0.9999999953585328
0.9911110000000007,0.9999999953585328
1.0011110000000008,0.9999999953585329
1.0111110000000008,0.999999995358533
1.0211110000000008,0.9999999953585329
1.0311110000000008,0.9999999953585329
1.0411110000000008,0.9999999953585328
1.0511110000000008,0.9999999953585328
1.0611110000000008,0.9999999953585327
1.0711110000000008,0.9999999953585327
1.0811110000000008,0.9999999953585328
1.0911110000000008,0.9999999953585327
1.1011110000000008,0.9999999953585328
1.1111110000000008,0.9999999953585329
1.1211110000000009,0.999999995358533
1.1311110000000009,0.9999999953585332
1.1411110000000009,0.9999999953585332
1.1511110000000009,0.9999999953585331
1.161111000000001,0.9999999953585331
1.171111000000001,0.999999995358533
1.181111000000001,0.999999995358533
1.191111000000001,0.999999995358533
1.201111000000001,0.9999999953585331
1.211111000000001,0.9999999953585331
1.221111000000001,0.9999999953585331
1.231111000000001,0.9999999953585331
1.241111000000001,0.9999999953585331
1.251111000000001,0.9999999953585332
1.261111000000001,0.9999999953585332
1.271111000000001,0.9999999953585333
1.281111000000001,0.9999999953585335
1.291111000000001,0.9999999953585335
1.301111000000001,0.9999999953585333
1.311111000000001,0.9999999953585332
1.321111000000001,0.9999999953585331
1.331111000000001,0.9999999953585332
1.341111000000001,0.9999999953585332
1.351111000000001,0.9999999953585332
1.361111000000001,0.9999999953585332
1.371111000000001,0.9999999953585332
1.381111000000001,0.9999999953585332
1.391111000000001,0.9999999953585332
1.401111000000001,0.9999999953585333
1.4111110000000011,0.9999999953585333
1.4211110000000011,0.9999999953585335
1.4311110000000011,0.9999999953585335
1.4411110000000011,0.9999999953585335
1.4511110000000011,0.9999999953585335
1.4611110000000012,0.9999999953585335
1.4711110000000012,0.9999999953585333
1.4811110000000012,0.9999999953585332
1.4911110000000012,0.9999999953585333
1.5011110000000012,0.9999999953585333
1.5111110000000012,0.9999999953585333
1.5211110000000012,0.9999999953585332
1.5311110000000012,0.9999999953585333
1.5411110000000012,0.9999999953585333
