time,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13
0.0,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
1.0e-6,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
1.0670519275439301e-5,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.0001073757120298323,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.0010744276395737624,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.010744946915013064,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.020744946915013066,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.030744946915013067,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.04074494691501307,0.9999999994010039,0.9999999994010038,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.05074494691501307,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.06074494691501307,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.07074494691501307,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.08074494691501306,0.9999999994010039,0.9999999994010036,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.09074494691501306,0.9999999994010039,0.9999999994010035,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.10074494691501305,0.9999999994010039,0.9999999994010036,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.11074494691501305,0.9999999994010039,0.9999999994010036,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.12074494691501304,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.13074494691501304,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.14074494691501305,0.9999999994010039,0.9999999994010036,0.9999999994010039,0.999999999401004,0.9999999994010039,0.999999999401004,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.15074494691501306,0.9999999994010039,0.9999999994010037,0.9999999994010039,0.999999999401004,0.9999999994010039,0.999999999401004,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.16074494691501306,0.9999999994010039,0.9999999994010038,0.9999999994010039,0.9999999994010041,0.9999999994010039,0.9999999994010041,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.17074494691501307,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010041,0.9999999994010039,0.9999999994010043,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010039
0.18074494691501308,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010041,0.9999999994010039,0.9999999994010043,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.999999999401004
0.1907449469150131,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.9999999994010041,0.9999999994010039,0.9999999994010043,0.9999999994010039,0.9999999994010039,0.9999999994010039,0.999999999401004
0.2007449469150131,0.9999999994010039,0.9999999994010039,0.999999999401004,0.9999999994010041,0.999999999401004,0.9999999994010043,0.9999999994010039,0.999999999401004,0.999999999401004,0.9999999994010041
0.2107449469150131,0.9999999994010039,0.9999999994010039,0.9999999994010041,0.9999999994010041,0.9999999994010041,0.9999999994010043,0.9999999994010039,0.999999999401004,0.999999999401004,0.9999999994010043
0.22074494691501312,0.999999999401004,0.9999999994010038,0.9999999994010043,0.9999999994010041,0.9999999994010043,0.9999999994010043,0.9999999994010039,0.999999999401004,0.9999999994010041,0.9999999994010043
0.23074494691501313,0.999999999401004,0.9999999994010037,0.9999999994010044,0.9999999994010041,0.9999999994010044,0.9999999994010043,0.9999999994010039,0.9999999994010041,0.9999999994010041,0.9999999994010043
