time,o5,o12,o13
25.036151872233667,1.0039423871901172,1.0039415247529409,1.003930156407886
25.04615187223367,1.0039416679648427,1.003942295961864,1.0039304599669745
25.05615187223367,1.003940941902267,1.0039430595256722,1.003930780217424
25.06615187223367,1.0039402112748577,1.0039438134130207,1.0039311160393098
25.076151872233673,1.0039394783606845,1.0039445556148718,1.0039314662830627
25.086151872233675,1.0039387454365434,1.0039452841501775,1.0039318297732773
25.096151872233676,1.0039380147711126,1.0039459970714892,1.00393220531256
25.106151872233678,1.003937288618151,1.0039466924704754,1.0039325916854014
25.11615187223368,1.0039365692097693,1.003947368483333,1.003932987662059
25.12615187223368,1.0039358587497869,1.0039480232960762,1.0039333920024438
25.136151872233683,1.0039351594071986,1.003948655149687,1.003933803459994
25.146151872233684,1.003934473309767,1.0039492623451125,1.0039342207855286
25.156151872233686,1.0039338025377629,1.0039498432480995,1.0039346427310636
25.166151872233687,1.0039331491178716,1.003950396293841,1.0039350680535848
25.17615187223369,1.0039325150172789,1.003950919991437,1.0039354955187627
25.18615187223369,1.003931902137962,1.0039514129281426,1.0039359239046017
25.196151872233692,1.0039313123111928,1.0039518737733981,1.003936352005009
25.206151872233693,1.0039307472922776,1.0039523012826304,1.0039367786332771
25.216151872233695,1.003930208755542,1.0039526943008115,1.0039372026254665
25.226151872233697,1.0039296982895785,1.0039530517657649,1.0039376228436816
25.236151872233698,1.0039292173927707,1.0039533727112124,1.00393803817923
25.2461518722337,1.0039287674691049,1.0039536562695486,1.0039384475556554
25.2561518722337,1.003928349824279,1.0039539016743404,1.003938849931638
25.266151872233703,1.003927965662125,1.00395410826254,1.003939244303752
25.276151872233704,1.0039276160813497,1.003954275476406,1.0039396297090761
25.286151872233706,1.0039273020726036,1.0039544028651282,1.003940005227648
25.296151872233708,1.0039270245158856,1.0039544900861543,1.0039403699847564
25.30615187223371,1.0039267841782906,1.0039545369062064,1.0039407231530688
25.31615187223371,1.0039265817121061,1.0039545432019907,1.003941063954582
25.326151872233712,1.003926417653259,1.0039545089606028,1.0039413916624023
25.336151872233714,1.0039262924201184,1.0039544342796127,1.003941705602339
25.346151872233715,1.003926206312658,1.0039543193668479,1.0039420051543195
25.356151872233717,1.003926159511975,1.003954164539859,1.0039422897536128
25.36615187223372,1.00392615208017,1.0039539702250795,1.0039425588918682
25.37615187223372,1.003926183960584,1.0039537369566804,1.003942812117961
25.38615187223372,1.0039262549783883,1.0039534653751188,1.0039430490386496
25.396151872233723,1.003926364841533,1.0039531562253903,1.0039432693190382
25.406151872233725,1.0039265131420387,1.003952810354986,1.003943472682852
25.416151872233726,1.003926699357633,1.0039524287115629,1.0039436589125186
25.426151872233728,1.0039269228537224,1.0039520123403323,1.0039438278490633
25.43615187223373,1.0039271828856968,1.0039515623811759,1.003943979391816
25.44615187223373,1.0039274786015524,1.0039510800654974,1.0039441134979368
25.456151872233733,1.003927809044828,1.0039505667128146,1.0039442301817567
25.466151872233734,1.0039281731578447,1.0039500237271102,1.0039443295139452
25.476151872233736,1.003928569785233,1.003949452592944,1.003944411620503
25.486151872233737,1.003928997677745,1.0039488548713424,1.0039444766815868
25.49615187223374,1.0039294554963303,1.0039482321954727,1.0039445249301728
25.50615187223374,1.003929941816466,1.0039475862661218,1.0039445566505627
25.516151872233742,1.0039304551327286,1.0039469188469832,1.0039445721767373
25.526151872233743,1.0039309938635912,1.0039462317597734,1.0039445718905686
25.536151872233745,1.0039315563564304,1.0039455268791881,1.0039445562198945
25.546151872233747,1.0039321408927273,1.0039448061277132,1.0039445256364619
25.556151872233748,1.0039327456934508,1.0039440714703063,1.0039444806537499
25.56615187223375,1.0039333689245988,1.0039433249089615,1.0039444218246798
25.57615187223375,1.0039340087028854,1.0039425684771766,1.0039443497392178
25.586151872233753,1.0039346631015573,1.0039418042343362,1.0039442650218835
25.596151872233754,1.0039353301563194,1.0039410342600268,1.0039441683291694
25.606151872233756,1.0039360078713504,1.0039402606483012,1.0039440603468814
25.616151872233758,1.0039366942253933,1.0039394855019066,1.003943941787413
25.62615187223376,1.003937387177902,1.0039387109264961,1.003943813386957
25.63615187223376,1.0039380846752226,1.003937939024835,1.003943675902669
25.646151872233762,1.0039387846567964,1.003937171891024,1.0039435301097888
25.656151872233764,1.003939485061358,1.0039364116047516,1.0039433767987345
25.666151872233765,1.0039401838331206,1.003935660225594,1.0039432167721725
25.676151872233767,1.0039408789279187,1.0039349197873764,1.0039430508420786
25.68615187223377,1.0039415683193011,1.0039341922926133,1.0039428798267978
25.69615187223377,1.0039422500045485,1.0039334797070452,1.003942704548113
25.70615187223377,1.0039429220105982,1.0039327839542818,1.0039425258283299
25.716151872233773,1.0039435823998688,1.0039321069105713,1.0039423444873918
25.726151872233775,1.003944229275952,1.0039314503997099,1.003942161340031
25.736151872233776,1.0039448607891672,1.0039308161881015,1.0039419771929647
25.746151872233778,1.0039454751419592,1.0039302059799882,1.0039417928421481
25.75615187223378,1.003946070594121,1.0039296214128572,1.0039416090700908
25.76615187223378,1.0039466454678323,1.0039290640530438,1.0039414266432438
25.776151872233783,1.0039471981524903,1.003928535391537,1.0039412463094683
25.786151872233784,1.0039477271093313,1.0039280368400025,1.0039410687955928
25.796151872233786,1.003948230875817,1.003927569727032,1.0039408948050639
25.806151872233787,1.0039487080697846,1.0039271352946315,1.0039407250157035
25.81615187223379,1.0039491573933386,1.0039267346949543,1.003940560077571
25.82615187223379,1.0039495776364824,1.0039263689872904,1.003940400610944
25.836151872233792,1.0039499676804762,1.0039260391353202,1.003940247204421
25.846151872233794,1.0039503265009067,1.003925746004637,1.0039401004131498
25.856151872233795,1.00395065317047,1.0039254903605477,1.003939960757189
25.866151872233797,1.003950946861455,1.003925272866155,1.0039398287200065
25.876151872233798,1.0039512068479162,1.0039250940807296,1.003939704747117
25.8861518722338,1.0039514325075405,1.0039249544583702,1.0039395892448686
25.8961518722338,1.0039516233231949,1.0039248543469612,1.0039394825793715
25.906151872233803,1.0039517788841534,1.0039247939874243,1.0039393850755802
25.916151872233804,1.0039518988870038,1.0039247735132701,1.003939297016528
25.926151872233806,1.003951983136227,1.0039247929504485,1.003939218642713
25.936151872233808,1.0039520315444521,1.0039248522174964,1.0039391501516417
25.94615187223381,1.0039520441323848,1.0039249511259831,1.003939091697528
25.95615187223381,1.0039520210284119,1.003925089381252,1.0039390433911457
25.966151872233812,1.0039519624678848,1.0039252665834533,1.003939005299838
25.976151872233814,1.0039518687920796,1.0039254822288664,1.0039389774476792
25.986151872233815,1.0039517404468465,1.0039257357115066,1.0039389598157915
25.996151872233817,1.003951577980943,1.0039260263250116,1.00393895234281
26.00615187223382,1.0039513820440678,1.0039263532648008,1.0039389549254967
26.01615187223382,1.003951153384592,1.0039267156305,1.0039389674195012
26.02615187223382,1.003950892847003,1.0039271124286269,1.0039389896402597
26.036151872233823,1.0039506013690642,1.0039275425755267,1.0039390213640342
