time,o5,o10,o11,o12,o13
17.04999999999993,1.0005333222407886,1.0005141644601554,1.000529023328819,1.000522698957365,1.0005271782015102
17.05999999999993,1.000533464228874,1.000513850067972,1.0005290925304224,1.000522752402068,1.000527421292731
17.069999999999933,1.0005335955837722,1.0005135541415744,1.0005291558384135,1.0005228123510888,1.000527660351849
17.079999999999934,1.0005337162251606,1.0005132771231198,1.0005292132522685,1.0005228787598721,1.0005278950007022
17.089999999999936,1.000533826087435,1.0005130194260026,1.0005292647819362,1.000522951570515,1.0005281248715427
17.099999999999937,1.0005339251197305,1.0005127814343138,1.000529310447737,1.000523030711888,1.0005283496077126
17.10999999999994,1.0005340132859197,1.0005125635023417,1.0005293502802433,1.0005231160997838,1.0005285688642944
17.11999999999994,1.0005340905645927,1.0005123659541204,1.0005293843201435,1.0005232076370933,1.0005287823087328
17.129999999999942,1.0005341569490167,1.0005121890830209,1.000529412618089,1.0005233052140057,1.0005289896214338
17.139999999999944,1.0005342124470757,1.0005120331513897,1.00052943523452,1.000523408708236,1.0005291904963312
17.149999999999945,1.000534257081192,1.000511898390233,1.0005294522394808,1.0005235179852785,1.0005293846414272
17.159999999999947,1.000534290888227,1.0005117849989484,1.0005294637124156,1.0005236328986835,1.0005295717793001
17.16999999999995,1.0005343139193648,1.000511693145101,1.0005294697419493,1.0005237532903588,1.0005297516475828
17.17999999999995,1.000534326239974,1.0005116229642508,1.0005294704256555,1.0005238789908957,1.0005299239994083
17.18999999999995,1.0005343279294547,1.0005115745598223,1.0005294658698052,1.0005240098199166,1.000530088603822
17.199999999999953,1.000534319081066,1.0005115480030276,1.0005294561891065,1.0005241455864462,1.0005302452461642
17.209999999999955,1.000534299801734,1.0005115433328313,1.0005294415064292,1.0005242860893024,1.0005303937284136
17.219999999999956,1.0005342702118432,1.0005115605559662,1.0005294219525167,1.0005244311175103,1.0005305338695
17.229999999999958,1.0005342304450124,1.0005115996469955,1.000529397665685,1.000524580450733,1.0005306655055815
17.23999999999996,1.000534180647852,1.000511660548421,1.000529368791512,1.0005247338597238,1.000530788490284
17.24999999999996,1.0005341209797054,1.0005117431708404,1.0005293354825158,1.0005248911067952,1.0005309026949099
17.259999999999962,1.0005340516123733,1.0005118473931485,1.0005292978978209,1.0005250519463043,1.0005310080086047
17.269999999999964,1.0005339727298246,1.0005119730627865,1.000529256202818,1.0005252161251559,1.000531104338495
17.279999999999966,1.0005338845278917,1.0005121199960365,1.0005292105688135,1.0005253833833196,1.0005311916097828
17.289999999999967,1.000533787213949,1.0005122879783603,1.0005291611726703,1.0005255534543593,1.0005312697658082
17.29999999999997,1.000533681006581,1.000512476764784,1.0005291081964436,1.000525726065979,1.000531338768076
17.30999999999997,1.0005335661352333,1.0005126860803244,1.0005290518270076,1.000525900940576,1.0005313985962445
17.319999999999972,1.0005334428398525,1.0005129156204629,1.0005289922556795,1.0005260777958083,1.0005314492480781
17.329999999999973,1.0005333113705137,1.0005131650516554,1.0005289296778341,1.000526256345169,1.0005314907393676
17.339999999999975,1.0005331719870347,1.00051343401189,1.0005288642925194,1.000526436298571,1.0005315231038114
17.349999999999977,1.0005330249585813,1.0005137221112812,1.0005287963020646,1.0005266173629357,1.0005315463928628
17.359999999999978,1.0005328705632583,1.0005140289327052,1.0005287259116866,1.00052679924279,1.0005315606755458
17.36999999999998,1.0005327090876932,1.0005143540324746,1.0005286533290954,1.0005269816408673,1.0005315660382323
17.37999999999998,1.0005325408266106,1.0005146969410486,1.0005285787640952,1.0005271642587112,1.00053156258439
17.389999999999983,1.0005323660823942,1.0005150571637818,1.0005285024281891,1.000527346797282,1.0005315504342955
17.399999999999984,1.0005321851646447,1.000515434181707,1.0005284245341808,1.0005275289575628,1.0005315297247157
17.409999999999986,1.0005319983897283,1.0005158274523527,1.000528345295779,1.000527710441168,1.0005315006085584
17.419999999999987,1.0005318060803166,1.0005162364105922,1.0005282649272016,1.0005278909509465,1.0005314632544926
17.42999999999999,1.000531608564923,1.0005166604695255,1.0005281836427833,1.0005280701915846,1.000531417846538
17.43999999999999,1.0005314061774322,1.0005170990213914,1.0005281016565861,1.000528247870205,1.0005313645836291
17.449999999999992,1.0005311992566235,1.0005175514385063,1.0005280191820145,1.0005284236969576,1.0005313036791472
17.459999999999994,1.0005309881456923,1.0005180170742325,1.0005279364314328,1.000528597385608,1.0005312353604303
17.469999999999995,1.000530773191766,1.0005184952639707,1.000527853615789,1.0005287686541144,1.0005311598682556
17.479999999999997,1.0005305547454175,1.000518985326177,1.0005277709442448,1.0005289372252,1.000531077456297
17.49,1.0005303331601765,1.0005194865634035,1.000527688623809,1.0005291028269094,1.000530988390561
17.5,1.0005301087920389,1.0005199982633586,1.0005276068589832,1.0005292651931597,1.0005308929488
17.51,1.0005298819989763,1.0005205196999873,1.000527525851409,1.0005294240642761,1.000530791419904
17.520000000000003,1.0005296531404435,1.00052105013457,1.0005274457995277,1.0005295791875162,1.000530684103276
