time,o5,o13
0.0,0.9999999992936062,0.9999999992936062
1.0e-6,0.9999999992936062,0.9999999992936062
1.0968112129832738e-5,0.9999999992936062,0.9999999992936062
0.0001106492334281601,0.9999999992936062,0.9999999992936062
0.0010361804006821754,0.9999999992936062,0.9999999992936062
0.00973999238471329,0.9999999992936062,0.9999999992936062
0.01973999238471329,0.9999999992936061,0.9999999992936062
0.02973999238471329,0.9999999992936061,0.9999999992936062
0.03973999238471329,0.9999999992936061,0.9999999992936062
0.04973999238471329,0.9999999992936061,0.9999999992936062
0.059739992384713295,0.9999999992936061,0.9999999992936062
0.06973999238471329,0.9999999992936061,0.9999999992936062
0.07973999238471328,0.9999999992936061,0.9999999992936062
0.08973999238471328,0.9999999992936061,0.9999999992936062
0.09973999238471327,0.9999999992936061,0.9999999992936062
0.10973999238471327,0.999999999293606,0.9999999992936062
0.11973999238471326,0.999999999293606,0.9999999992936062
0.12973999238471326,0.9999999992936058,0.9999999992936062
0.13973999238471327,0.9999999992936058,0.9999999992936062
0.14973999238471328,0.999999999293606,0.9999999992936062
0.1597399923847133,0.999999999293606,0.9999999992936061
0.1697399923847133,0.999999999293606,0.9999999992936061
0.1797399923847133,0.999999999293606,0.999999999293606
0.1897399923847133,0.999999999293606,0.999999999293606
0.19973999238471332,0.9999999992936058,0.9999999992936058
0.20973999238471333,0.9999999992936058,0.9999999992936058
0.21973999238471334,0.9999999992936058,0.9999999992936058
0.22973999238471335,0.999999999293606,0.9999999992936058
0.23973999238471336,0.999999999293606,0.9999999992936058
0.24973999238471337,0.999999999293606,0.9999999992936058
0.25973999238471335,0.9999999992936061,0.9999999992936058
0.26973999238471336,0.9999999992936061,0.9999999992936058
0.27973999238471337,0.9999999992936061,0.9999999992936058
0.2897399923847134,0.9999999992936062,0.9999999992936058
0.2997399923847134,0.9999999992936062,0.9999999992936058
0.3097399923847134,0.9999999992936062,0.9999999992936058
0.3197399923847134,0.9999999992936062,0.9999999992936058
0.3297399923847134,0.9999999992936061,0.9999999992936058
0.3397399923847134,0.999999999293606,0.9999999992936058
0.3497399923847134,0.999999999293606,0.9999999992936058
0.35973999238471344,0.999999999293606,0.9999999992936058
0.36973999238471345,0.999999999293606,0.9999999992936058
0.37973999238471345,0.999999999293606,0.9999999992936058
0.38973999238471346,0.9999999992936058,0.9999999992936058
0.39973999238471347,0.9999999992936058,0.9999999992936058
0.4097399923847135,0.9999999992936058,0.9999999992936058
0.4197399923847135,0.9999999992936058,0.9999999992936058
0.4297399923847135,0.9999999992936057,0.9999999992936058
0.4397399923847135,0.9999999992936057,0.9999999992936058
0.4497399923847135,0.9999999992936057,0.9999999992936058
0.4597399923847135,0.9999999992936057,0.9999999992936058
0.46973999238471353,0.9999999992936057,0.9999999992936058
0.47973999238471354,0.9999999992936056,0.9999999992936058
0.48973999238471355,0.9999999992936056,0.9999999992936058
0.49973999238471356,0.9999999992936056,0.9999999992936058
0.5097399923847136,0.9999999992936056,0.9999999992936058
0.5197399923847136,0.9999999992936056,0.9999999992936058
0.5297399923847136,0.9999999992936056,0.9999999992936058
0.5397399923847136,0.9999999992936055,0.9999999992936058
0.5497399923847136,0.9999999992936055,0.9999999992936058
0.5597399923847136,0.9999999992936055,0.9999999992936058
0.5697399923847136,0.9999999992936055,0.9999999992936058
0.5797399923847136,0.9999999992936056,0.9999999992936058
0.5897399923847136,0.9999999992936055,0.9999999992936058
0.5997399923847136,0.9999999992936054,0.9999999992936057
0.6097399923847137,0.9999999992936055,0.9999999992936056
0.6197399923847137,0.9999999992936055,0.9999999992936056
0.6297399923847137,0.9999999992936055,0.9999999992936055
0.6397399923847137,0.9999999992936054,0.9999999992936054
0.6497399923847137,0.9999999992936054,0.9999999992936054
0.6597399923847137,0.9999999992936054,0.9999999992936054
0.6697399923847137,0.9999999992936054,0.9999999992936054
0.6797399923847137,0.9999999992936053,0.9999999992936054
0.6897399923847137,0.9999999992936053,0.9999999992936054
0.6997399923847137,0.9999999992936053,0.9999999992936054
0.7097399923847137,0.9999999992936054,0.9999999992936053
0.7197399923847138,0.9999999992936054,0.9999999992936053
0.7297399923847138,0.9999999992936055,0.9999999992936053
0.7397399923847138,0.9999999992936055,0.9999999992936053
0.7497399923847138,0.9999999992936056,0.9999999992936053
0.7597399923847138,0.9999999992936057,0.9999999992936053
0.7697399923847138,0.9999999992936057,0.9999999992936053
0.7797399923847138,0.9999999992936057,0.9999999992936053
0.7897399923847138,0.9999999992936056,0.9999999992936053
0.7997399923847138,0.9999999992936056,0.9999999992936053
0.8097399923847138,0.9999999992936057,0.9999999992936053
0.8197399923847138,0.9999999992936057,0.9999999992936053
0.8297399923847139,0.9999999992936057,0.9999999992936053
0.8397399923847139,0.9999999992936056,0.9999999992936053
0.8497399923847139,0.9999999992936056,0.9999999992936053
0.8597399923847139,0.9999999992936057,0.9999999992936054
0.8697399923847139,0.9999999992936056,0.9999999992936055
0.8797399923847139,0.9999999992936055,0.9999999992936056
0.8897399923847139,0.9999999992936054,0.9999999992936056
0.8997399923847139,0.9999999992936053,0.9999999992936056
0.9097399923847139,0.9999999992936053,0.9999999992936056
0.9197399923847139,0.9999999992936053,0.9999999992936056
0.9297399923847139,0.9999999992936053,0.9999999992936056
0.939739992384714,0.9999999992936052,0.9999999992936056
0.949739992384714,0.9999999992936052,0.9999999992936056
0.959739992384714,0.9999999992936053,0.9999999992936056
0.969739992384714,0.9999999992936053,0.9999999992936056
0.979739992384714,0.9999999992936053,0.9999999992936056
0.989739992384714,0.9999999992936054,0.9999999992936056
0.999739992384714,0.9999999992936054,0.9999999992936056
1.009739992384714,0.9999999992936053,0.9999999992936056
1.019739992384714,0.9999999992936053,0.9999999992936056
1.029739992384714,0.9999999992936053,0.9999999992936056
1.039739992384714,0.9999999992936053,0.9999999992936055
1.049739992384714,0.9999999992936054,0.9999999992936055
1.059739992384714,0.9999999992936054,0.9999999992936054
1.069739992384714,0.9999999992936054,0.9999999992936053
1.079739992384714,0.9999999992936054,0.9999999992936052
1.089739992384714,0.9999999992936053,0.9999999992936052
1.099739992384714,0.9999999992936053,0.9999999992936052
1.109739992384714,0.9999999992936053,0.9999999992936052
1.119739992384714,0.9999999992936054,0.9999999992936052
1.129739992384714,0.9999999992936054,0.9999999992936052
1.139739992384714,0.9999999992936054,0.9999999992936052
1.149739992384714,0.9999999992936054,0.9999999992936052
1.159739992384714,0.9999999992936053,0.9999999992936052
1.169739992384714,0.9999999992936054,0.9999999992936052
1.179739992384714,0.9999999992936054,0.9999999992936052
1.189739992384714,0.9999999992936054,0.9999999992936052
1.199739992384714,0.9999999992936054,0.9999999992936052
1.209739992384714,0.9999999992936053,0.9999999992936052
1.219739992384714,0.9999999992936052,0.9999999992936052
1.229739992384714,0.9999999992936052,0.9999999992936052
1.239739992384714,0.9999999992936051,0.9999999992936052
1.2497399923847141,0.9999999992936052,0.9999999992936052
1.2597399923847141,0.9999999992936051,0.9999999992936052
1.2697399923847141,0.9999999992936052,0.9999999992936052
1.2797399923847141,0.9999999992936051,0.9999999992936052
1.2897399923847142,0.999999999293605,0.9999999992936052
1.2997399923847142,0.999999999293605,0.9999999992936052
1.3097399923847142,0.999999999293605,0.9999999992936052
1.3197399923847142,0.999999999293605,0.9999999992936052
1.3297399923847142,0.999999999293605,0.9999999992936052
1.3397399923847142,0.999999999293605,0.9999999992936052
1.3497399923847142,0.9999999992936048,0.9999999992936052
1.3597399923847142,0.9999999992936048,0.9999999992936052
1.3697399923847142,0.9999999992936048,0.9999999992936052
1.3797399923847142,0.999999999293605,0.9999999992936052
1.3897399923847142,0.999999999293605,0.9999999992936052
1.3997399923847142,0.999999999293605,0.9999999992936052
1.4097399923847143,0.999999999293605,0.9999999992936052
1.4197399923847143,0.999999999293605,0.9999999992936051
1.4297399923847143,0.9999999992936051,0.999999999293605
1.4397399923847143,0.9999999992936051,0.999999999293605
1.4497399923847143,0.9999999992936052,0.999999999293605
1.4597399923847143,0.9999999992936051,0.999999999293605
1.4697399923847143,0.9999999992936051,0.9999999992936048
1.4797399923847143,0.9999999992936051,0.9999999992936048
1.4897399923847143,0.9999999992936051,0.9999999992936048
1.4997399923847143,0.999999999293605,0.9999999992936048
1.5097399923847143,0.9999999992936048,0.9999999992936048
1.5197399923847144,0.9999999992936047,0.9999999992936048
1.5297399923847144,0.9999999992936047,0.9999999992936048
1.5397399923847144,0.9999999992936048,0.9999999992936048
1.5497399923847144,0.9999999992936048,0.9999999992936048
1.5597399923847144,0.9999999992936048,0.9999999992936048
1.5697399923847144,0.9999999992936048,0.9999999992936048
1.5797399923847144,0.9999999992936048,0.9999999992936048
1.5897399923847144,0.9999999992936047,0.9999999992936048
1.5997399923847144,0.9999999992936047,0.9999999992936048
1.6097399923847144,0.9999999992936048,0.9999999992936048
1.6197399923847144,0.9999999992936051,0.9999999992936048
1.6297399923847145,0.9999999992936051,0.9999999992936048
1.6397399923847145,0.9999999992936052,0.9999999992936048
1.6497399923847145,0.9999999992936052,0.9999999992936048
1.6597399923847145,0.9999999992936052,0.9999999992936048
1.6697399923847145,0.9999999992936053,0.9999999992936048
1.6797399923847145,0.9999999992936053,0.9999999992936048
1.6897399923847145,0.9999999992936052,0.9999999992936048
1.6997399923847145,0.9999999992936052,0.9999999992936048
1.7097399923847145,0.9999999992936053,0.9999999992936048
1.7197399923847145,0.9999999992936053,0.9999999992936048
1.7297399923847145,0.9999999992936052,0.9999999992936048
1.7397399923847146,0.9999999992936052,0.999999999293605
1.7497399923847146,0.9999999992936052,0.999999999293605
1.7597399923847146,0.9999999992936052,0.999999999293605
1.7697399923847146,0.9999999992936052,0.999999999293605
1.7797399923847146,0.9999999992936052,0.999999999293605
1.7897399923847146,0.9999999992936052,0.9999999992936051
1.7997399923847146,0.9999999992936052,0.9999999992936052
1.8097399923847146,0.9999999992936051,0.9999999992936053
1.8197399923847146,0.9999999992936051,0.9999999992936054
1.8297399923847146,0.9999999992936051,0.9999999992936054
1.8397399923847146,0.9999999992936051,0.9999999992936054
1.8497399923847146,0.9999999992936051,0.9999999992936054
1.8597399923847147,0.999999999293605,0.9999999992936054
1.8697399923847147,0.999999999293605,0.9999999992936054
1.8797399923847147,0.9999999992936048,0.9999999992936054
1.8897399923847147,0.9999999992936048,0.9999999992936054
1.8997399923847147,0.999999999293605,0.9999999992936054
1.9097399923847147,0.999999999293605,0.9999999992936054
1.9197399923847147,0.999999999293605,0.9999999992936054
1.9297399923847147,0.999999999293605,0.9999999992936053
1.9397399923847147,0.999999999293605,0.9999999992936053
1.9497399923847147,0.9999999992936051,0.9999999992936053
1.9597399923847147,0.9999999992936051,0.9999999992936052
1.9697399923847148,0.9999999992936051,0.9999999992936051
1.9797399923847148,0.9999999992936051,0.9999999992936051
1.9897399923847148,0.9999999992936051,0.9999999992936051
1.9997399923847148,0.9999999992936051,0.9999999992936051
2.0097399923847146,0.9999999992936051,0.9999999992936051
2.0197399923847144,0.9999999992936051,0.999999999293605
2.029739992384714,0.9999999992936051,0.9999999992936048
2.039739992384714,0.9999999992936051,0.9999999992936048
2.0497399923847137,0.9999999992936052,0.9999999992936048
2.0597399923847135,0.9999999992936052,0.9999999992936048
2.0697399923847133,0.9999999992936054,0.9999999992936048
2.079739992384713,0.9999999992936054,0.9999999992936048
2.089739992384713,0.9999999992936054,0.9999999992936048
2.0997399923847127,0.9999999992936054,0.9999999992936048
2.1097399923847124,0.9999999992936054,0.9999999992936048
2.1197399923847122,0.9999999992936054,0.9999999992936048
2.129739992384712,0.9999999992936054,0.9999999992936048
2.139739992384712,0.9999999992936055,0.999999999293605
2.1497399923847116,0.9999999992936055,0.9999999992936051
2.1597399923847114,0.9999999992936055,0.9999999992936052
2.169739992384711,0.9999999992936054,0.9999999992936052
2.179739992384711,0.9999999992936054,0.9999999992936053
2.1897399923847107,0.9999999992936053,0.9999999992936054
2.1997399923847105,0.9999999992936054,0.9999999992936055
2.2097399923847103,0.9999999992936054,0.9999999992936056
2.21973999238471,0.9999999992936054,0.9999999992936057
2.22973999238471,0.9999999992936053,0.9999999992936057
2.2397399923847097,0.9999999992936053,0.9999999992936057
2.2497399923847095,0.9999999992936052,0.9999999992936057
2.2597399923847092,0.9999999992936052,0.9999999992936057
2.269739992384709,0.9999999992936052,0.9999999992936057
2.279739992384709,0.9999999992936051,0.9999999992936057
2.2897399923847086,0.9999999992936051,0.9999999992936057
2.2997399923847084,0.9999999992936052,0.9999999992936057
2.309739992384708,0.9999999992936052,0.9999999992936057
2.319739992384708,0.9999999992936052,0.9999999992936057
2.3297399923847077,0.9999999992936052,0.9999999992936056
2.3397399923847075,0.9999999992936052,0.9999999992936055
2.3497399923847073,0.9999999992936052,0.9999999992936055
2.359739992384707,0.9999999992936053,0.9999999992936055
2.369739992384707,0.9999999992936052,0.9999999992936055
2.3797399923847067,0.9999999992936052,0.9999999992936055
2.3897399923847065,0.9999999992936053,0.9999999992936055
2.3997399923847063,0.9999999992936053,0.9999999992936055
2.409739992384706,0.9999999992936053,0.9999999992936055
2.419739992384706,0.9999999992936053,0.9999999992936055
2.4297399923847056,0.9999999992936054,0.9999999992936055
2.4397399923847054,0.9999999992936055,0.9999999992936055
2.449739992384705,0.9999999992936056,0.9999999992936055
2.459739992384705,0.9999999992936056,0.9999999992936055
2.4697399923847048,0.9999999992936057,0.9999999992936055
2.4797399923847045,0.9999999992936057,0.9999999992936055
2.4897399923847043,0.9999999992936058,0.9999999992936055
2.499739992384704,0.9999999992936058,0.9999999992936055
2.509739992384704,0.9999999992936058,0.9999999992936055
2.5197399923847037,0.9999999992936057,0.9999999992936055
2.5297399923847035,0.9999999992936057,0.9999999992936055
2.5397399923847033,0.9999999992936057,0.9999999992936055
2.549739992384703,0.9999999992936057,0.9999999992936055
2.559739992384703,0.9999999992936057,0.9999999992936055
2.5697399923847026,0.9999999992936056,0.9999999992936054
2.5797399923847024,0.9999999992936057,0.9999999992936053
2.589739992384702,0.9999999992936057,0.9999999992936053
2.599739992384702,0.9999999992936056,0.9999999992936053
2.609739992384702,0.9999999992936056,0.9999999992936053
2.6197399923847016,0.9999999992936057,0.9999999992936053
2.6297399923847014,0.9999999992936056,0.9999999992936053
2.639739992384701,0.9999999992936055,0.9999999992936053
2.649739992384701,0.9999999992936054,0.9999999992936053
2.6597399923847007,0.9999999992936054,0.9999999992936053
2.6697399923847005,0.9999999992936053,0.9999999992936053
2.6797399923847003,0.9999999992936053,0.9999999992936053
2.6897399923847,0.9999999992936053,0.9999999992936053
2.6997399923847,0.9999999992936053,0.9999999992936053
2.7097399923846996,0.9999999992936053,0.9999999992936053
2.7197399923846994,0.9999999992936054,0.9999999992936053
2.729739992384699,0.9999999992936054,0.9999999992936053
2.739739992384699,0.9999999992936054,0.9999999992936053
2.749739992384699,0.9999999992936054,0.9999999992936053
2.7597399923846986,0.9999999992936054,0.9999999992936053
2.7697399923846984,0.9999999992936054,0.9999999992936053
2.779739992384698,0.9999999992936054,0.9999999992936053
2.789739992384698,0.9999999992936054,0.9999999992936053
2.7997399923846977,0.9999999992936053,0.9999999992936053
2.8097399923846975,0.9999999992936053,0.9999999992936053
2.8197399923846973,0.9999999992936053,0.9999999992936053
2.829739992384697,0.9999999992936053,0.9999999992936053
2.839739992384697,0.9999999992936053,0.9999999992936053
2.8497399923846967,0.9999999992936053,0.9999999992936053
2.8597399923846964,0.9999999992936053,0.9999999992936053
2.8697399923846962,0.9999999992936053,0.9999999992936053
2.879739992384696,0.9999999992936053,0.9999999992936053
2.889739992384696,0.9999999992936053,0.9999999992936053
2.8997399923846956,0.9999999992936053,0.9999999992936053
2.9097399923846954,0.9999999992936053,0.9999999992936053
2.919739992384695,0.9999999992936053,0.9999999992936053
2.929739992384695,0.9999999992936053,0.9999999992936053
2.9397399923846947,0.9999999992936053,0.9999999992936053
2.9497399923846945,0.9999999992936053,0.9999999992936053
2.9597399923846943,0.9999999992936053,0.9999999992936053
